scenario_id,n,treatment_prevalence,overlap_name,confounding_name,method,mean_caliper,mean_n_matched,mean_retention,mean_max_smd,sd_max_smd,mean_mean_smd,mean_att,sd_att,mean_bias,mean_abs_bias,mean_mse,coverage_rate,mean_ci_width,rmse
43,2000,0.5,high,weak,Fixed-0.5,0.5,796.406,0.8106649741223623,0.03960652905666122,0.010126110051720335,0.018976584035815768,0.5158165963986645,0.05145224545174942,0.015816596398664493,0.042722623598872134,0.005562769150975325,0.941,0.2026980688327235,0.07458397382129303
43,2000,0.5,high,weak,No Caliper,inf,982.574,1.0,0.30109979446784413,0.040698776912403124,0.19786510039981536,0.7343838456130636,0.05382478912263138,0.23438384561306355,0.23438384561306355,0.06013961980147214,0.002,0.1885670140031668,0.24523380640008044
44,2000,0.5,high,strong,ACS-Balance,0.9959,843.033,0.8584397789214371,0.08057347288160858,0.010599395949165482,0.0484908231423065,0.6840296541061455,0.055203552094370785,0.1840296541061454,0.1840296541061454,0.04109531061246948,0.16,0.2535120925423512,0.20271978347578581
44,2000,0.5,high,strong,ACS-Knee,0.5013,798.251,0.8128267219620833,0.040086479879766844,0.016786913691340166,0.02165968978760554,0.5608973565247025,0.07128720577148173,0.06089735652470256,0.07340654460324064,0.013070112040402771,0.831,0.25651960274158164,0.11432459070734857
44,2000,0.5,high,strong,ACS-Weighted,0.9717,841.523,0.8569099471737953,0.07527600767314879,0.03440120292963763,0.04862333223329609,0.6803081261056168,0.10474135832269375,0.18030812610561678,0.18092915944001808,0.04767067521683555,0.328,0.2539877270568446,0.21833615187786826
44,2000,0.5,high,strong,Fixed-0.1,0.1,769.713,0.7837785320362994,0.03083766856029874,0.010691823594562945,0.01516584247681378,0.5017396737820374,0.052742739702850976,0.0017396737820374096,0.04172855944128105,0.007183069633759596,0.986,0.2599663264131859,0.0847529918867741
44,2000,0.5,high,strong,Fixed-0.2,0.2,775.913,0.7900936227779509,0.030734332915018557,0.010351534250820544,0.015015227646141955,0.5083027408582997,0.052440672339977144,0.008302740858299703,0.042322312253313114,0.007180017403070773,0.983,0.2588661721912528,0.08473498334850119
44,2000,0.5,high,strong,Fixed-0.5,0.5,796.465,0.811019636747435,0.039436260588111366,0.009754490694877466,0.019035439971632446,0.5538999981388137,0.05209838838433872,0.053899998138813715,0.062165629613959425,0.009896265396980594,0.923,0.2563631773325864,0.09947997485414134
44,2000,0.5,high,strong,No Caliper,inf,982.195,1.0,0.3005808878553529,0.041482372686279224,0.19809861598258902,1.2799034632526984,0.11002829403105843,0.7799034632526983,0.7799034632526983,0.6254470333416519,0.0,0.28015751462439414,0.7908520932144341
45,2000,0.5,medium,weak,ACS-Balance,0.71835,679.196,0.6901069978488557,0.09055732615470939,0.006536560038331808,0.05311523455573934,0.5546754966562467,0.05548191456454779,0.054675496656246714,0.06451754553206347,0.009186624399352654,0.848,0.2193103908300178,0.09584687996670864
45,2000,0.5,medium,weak,ACS-Knee,0.4365,639.889,0.6501454624357381,0.05805298259541733,0.024822153145098336,0.031306686222729675,0.523421268605834,0.060986275015347,0.023421268605834003,0.051307456871734304,0.007574531487644326,0.906,0.22581656047843476,0.0870317843528692
45,2000,0.5,medium,weak,ACS-Weighted,0.9244,714.573,0.7260905024805939,0.12172459935500922,0.055646995357087024,0.08138710328806079,0.5868271216186229,0.0696635031470267,0.086827121618623,0.09315974108480317,0.01538020457898419,0.632,0.21464648017475135,0.12401695278865785
45,2000,0.5,medium,weak,Fixed-0.1,0.1,604.071,0.6137797591429729,0.0426277897730858,0.015149433238695465,0.021087983674067716,0.49834678059126125,0.05817523681218933,-0.001653219408738748,0.04630532097989206,0.006874944728202947,0.957,0.2319516825609768,0.08291528645673817
45,2000,0.5,medium,weak,Fixed-0.2,0.2,611.356,0.6211818232876499,0.043515946160962556,0.014320610644232843,0.021209431228339133,0.5023272536702907,0.057669412735577526,0.002327253670290739,0.04572256743264782,0.006780321579008437,0.953,0.230662547920876,0.08234270811072732
45,2000,0.5,medium,weak,Fixed-0.5,0.5,646.048,0.6564310499928158,0.06334090247853714,0.013377571306045742,0.031224695976358147,0.5277108955774956,0.05587914313091557,0.027710895577495606,0.04961411550901305,0.00716085641127074,0.916,0.22459779429510268,0.08462184358232064
45,2000,0.5,medium,weak,No Caliper,inf,984.317,1.0,0.507458760354688,0.037937590772455086,0.3505820488599807,0.9077703594288139,0.053077855605613046,0.40777035942881396,0.4077703594288139,0.17144689890918338,0.0,0.190445698279807,0.4140614675494248
46,2000,0.5,medium,strong,ACS-Balance,0.71415,677.544,0.6887845304899524,0.09060815093710868,0.006603626264508568,0.05288218791602356,0.6914766617760415,0.06756851586029454,0.19147666177604156,0.19165264997995538,0.04620633386723194,0.22,0.27691007770538567,0.21495658600571405
46,2000,0.5,medium,strong,ACS-Knee,0.4415,640.275,0.6508811167253481,0.05985149954142167,0.027448992147780835,0.031933646525164075,0.5904901725871752,0.09559278353626328,0.09049017258717514,0.10210101838962561,0.022504318524583868,0.742,0.2825430058866079,0.15001439439128456
46,2000,0.5,medium,strong,ACS-Weighted,0.93425,715.263,0.7271362082834405,0.12429651543715006,0.056823023512349594,0.08299257640398514,0.8057498473739315,0.16517257286429238,0.30574984737393146,0.30622598042133553,0.12561403314879463,0.118,0.27394561247782667,0.35442070079045135
46,2000,0.5,medium,strong,Fixed-0.1,0.1,603.345,0.6133552835407943,0.042775201689175466,0.015238337312844286,0.021061350875635685,0.5029951028126483,0.06372829608930464,0.0029951028126482867,0.05148797269821787,0.009489589119040357,0.975,0.288944635381536,0.0974145221157521
46,2000,0.5,medium,strong,Fixed-0.2,0.2,610.66,0.6207904610293705,0.04364259979860689,0.01482455600858363,0.021097325087714953,0.5159796866405149,0.06244903606177823,0.015979686640514815,0.051688810476195016,0.009516819235265045,0.97,0.287400938459895,0.09755418614936544
46,2000,0.5,medium,strong,Fixed-0.5,0.5,645.166,0.6558670608560055,0.06345217593468883,0.014081820898424932,0.031180835449902983,0.600950311894888,0.06049315449944535,0.10095031189488801,0.10274427531547534,0.018983014677085217,0.745,0.281173521572391,0.13777886150308116
46,2000,0.5,medium,strong,No Caliper,inf,983.833,1.0,0.5106120647727426,0.038979376990938314,0.3511024743656432,1.869415249365524,0.10507490079946465,1.369415249365524,1.369415249365524,1.8920016778797906,0.0,0.29549963066584245,1.375500519040175
47,2000,0.5,low,weak,ACS-Balance,0.51485,515.709,0.5229852067778501,0.08963397181210188,0.007600783183573595,0.04978721393544166,0.5469721228732191,0.06732837389034863,0.04697212287321902,0.06534402699106497,0.010844755906398053,0.872,0.25170827546978286,0.10413815778281299
47,2000,0.5,low,weak,ACS-Knee,0.4131,499.275,0.5063271755734957,0.07787885050306777,0.03600408298270417,0.04194141755654282,0.5335270480589239,0.07351018950319571,0.03352704805892395,0.06450905763225215,0.010786435224219685,0.873,0.2563041636925935,0.10385776439063035
47,2000,0.5,low,weak,ACS-Weighted,0.854,592.586,0.6009381854994192,0.15962516119982176,0.0838270617793756,0.10836504591914302,0.6146858417237726,0.0917458436182646,0.11468584172377257,0.12127575034864614,0.025208548501171022,0.541,0.23672269788567962,0.1587720016286594
47,2000,0.5,low,weak,Fixed-0.1,0.1,453.553,0.45995698534975005,0.052819938272024136,0.019104108911178773,0.02616358468513583,0.500326586772002,0.06952957271655184,0.0003265867720020409,0.05506538944692312,0.009487979683146285,0.943,0.2680756333936966,0.09740626100588343
47,2000,0.5,low,weak,Fixed-0.2,0.2,463.443,0.4699861168175573,0.05450369213888046,0.01830554438017593,0.026612374727784806,0.5056885550257968,0.0695860770922345,0.005688555025796728,0.05535576748598132,0.009426640470894879,0.938,0.26512951941708696,0.09709088768208311
47,2000,0.5,low,weak,Fixed-0.5,0.5,512.415,0.5196483914682011,0.0891414886373723,0.016706996765311916,0.046093210041252906,0.5443519655593747,0.06749343283556579,0.044351965559374686,0.06401282415781546,0.01064735341634253,0.874,0.2523572770851706,0.1031860136663033
47,2000,0.5,low,weak,No Caliper,inf,986.194,1.0,0.677322914304487,0.038098291243959505,0.47203572446007275,1.0415184662076398,0.054322879919816484,0.5415184662076397,0.5415184662076397,0.29854730416940795,0.0,0.19049408066209303,0.5463948244350489
48,2000,0.5,low,strong,ACS-Balance,0.51115,514.335,0.5217880459560023,0.08914606264752657,0.007497370356219846,0.04909735467096321,0.665185434779857,0.07609383454836344,0.16518543477985695,0.16664353215429192,0.039555112007027105,0.433,0.31610616513836615,0.19888467011569066
48,2000,0.5,low,strong,ACS-Knee,0.4161,498.985,0.506249130865597,0.07766122550912145,0.03683876401197717,0.04216961156231351,0.6244330220966596,0.12195063069859857,0.12443302209665971,0.1363133532235903,0.03701336984062353,0.689,0.3206309299789821,0.1923885907236277
48,2000,0.5,low,strong,ACS-Weighted,0.8511,591.588,0.6001503342193788,0.15865846025502103,0.0829688821309305,0.10872709492797646,0.8899392870974409,0.23445828120679016,0.3899392870974409,0.39044052280205704,0.21289382170763338,0.147,0.30196425631132306,0.4614041847530572
48,2000,0.5,low,strong,Fixed-0.1,0.1,452.219,0.4587769810563083,0.05296382511040025,0.018579943464602556,0.026075747216134832,0.5054252983355,0.07308519991112267,0.005425298335499951,0.05826031795390345,0.012589684996974864,0.978,0.33374040466921984,0.11220376552048003
48,2000,0.5,low,strong,Fixed-0.2,0.2,462.204,0.46890608611184403,0.053894134603150165,0.01715006848395045,0.026252071201982398,0.5272064468800324,0.0719863474906232,0.027206446880032382,0.06188929281649438,0.01300426664734135,0.971,0.3305582558786193,0.11403625146128467
48,2000,0.5,low,strong,Fixed-0.5,0.5,511.762,0.5191788349152145,0.08932219711885923,0.01661158563360333,0.046065586454229125,0.6578951877483254,0.06896689792119375,0.15789518774832553,0.1585739487125404,0.03619660851892358,0.504,0.31685464794701923,0.19025406308124823
48,2000,0.5,low,strong,No Caliper,inf,985.838,1.0,0.6758212337122745,0.035857952984161265,0.4724684401883351,2.3089103615723423,0.09879923606698096,1.8089103615723425,1.8089103615723425,3.28760957952798,0.0,0.29625539995397715,1.8131766542529661
49,2000,0.7,high,weak,ACS-Balance,0.73875,595.472,0.9934499926280663,0.08676228320573227,0.012404944191790104,0.04811918664222411,0.551858716208056,0.0579614293139972,0.05185871620805613,0.06377641631443252,0.009641487345226275,0.869,0.23540636542596233,0.098191075690341
49,2000,0.7,high,weak,ACS-Knee,0.523,590.835,0.9857282433034003,0.06520823492886509,0.028839264927775495,0.03523509861600581,0.5311971296154102,0.06295842470421473,0.03119712961541014,0.05541366980856806,0.008548055207368031,0.903,0.2360303788494441,0.09245569321230593
49,2000,0.7,high,weak,ACS-Weighted,0.62925,593.953,0.9909018311483021,0.07369475838403854,0.028572991779927972,0.04108787660003613,0.5412764494969594,0.061926575392672385,0.04127644949695945,0.059530571875643305,0.009131762156873093,0.877,0.23543937672236856,0.09556025406450683
49,2000,0.7,high,weak,Fixed-0.1,0.1,577.302,0.963228464883504,0.04539994706766939,0.016197076881641168,0.022209779687899223,0.5011802072237324,0.05710400721745874,0.001180207223732349,0.044551629373305576,0.0069495289863877804,0.955,0.23849843230217244,0.08336383500288227
49,2000,0.7,high,weak,Fixed-0.2,0.2,581.73,0.9706098229487352,0.045781659995680096,0.015363631065159469,0.022293563281624004,0.5037049813912435,0.05633563923058279,0.003704981391243488,0.04410141831350925,0.006846770502463272,0.955,0.2375829785441201,0.08274521437801265
49,2000,0.7,high,weak,Fixed-0.5,0.5,589.592,0.9837033387540909,0.06187880962326665,0.014816712113711765,0.029751939256076148,0.5258360541761405,0.056756776229505625,0.025836054176140547,0.04973113212286893,0.0075029160202217966,0.936,0.2361060463540006,0.0866193743929255
49,2000,0.7,high,weak,No Caliper,inf,599.418,1.0,0.3324107465079186,0.042425635463468184,0.21235935515955381,0.7518200852094764,0.06335181389859335,0.25182008520947635,0.25182008520947635,0.07125786437545625,0.021,0.24310823737217177,0.26694168721924316
50,2000,0.7,high,strong,ACS-Balance,0.7299500000000001,596.421,0.9928123548143756,0.08651205083676974,0.012192311171312612,0.04772938152198673,0.6729160958768162,0.08078498994572743,0.17291609587681622,0.17431947687756702,0.0422287947491425,0.36,0.29873798556378595,0.20549645921315166
50,2000,0.7,high,strong,ACS-Knee,0.5207,591.851,0.9852341006378079,0.06500804469903569,0.02888397698347164,0.035155562891191455,0.6064301414902386,0.10431898187781347,0.10643014149023851,0.11906106455027207,0.02798944454662567,0.69,0.2982058412498034,0.16730046188407752
50,2000,0.7,high,strong,ACS-Weighted,0.63955,595.406,0.9911024333803093,0.07590746545545708,0.029483187314277834,0.04231890138394692,0.6457391671463667,0.1054628612668526,0.14573916714636678,0.1523153978628784,0.03814655270755228,0.533,0.2983552806381841,0.19531142492837505
50,2000,0.7,high,strong,Fixed-0.1,0.1,578.239,0.9626261663020529,0.04554570016106242,0.01613688654542724,0.02220433113145325,0.5041210508041525,0.0662263850341292,0.004121050804152467,0.05271905304777759,0.010222559962779116,0.974,0.2990598986395815,0.10110667615335357
50,2000,0.7,high,strong,Fixed-0.2,0.2,582.676,0.9700053945000586,0.04542923528075177,0.015456628713133757,0.022207466120384725,0.5156902804141104,0.06600977847557202,0.015690280414110316,0.05388141491031453,0.010381350576119453,0.969,0.2979826338947939,0.10188891292049128
50,2000,0.7,high,strong,Fixed-0.5,0.5,590.598,0.983171265079304,0.061876893544164854,0.014734563213022836,0.030032013001319507,0.589223344220785,0.06604837114481087,0.08922334422078507,0.09500330711603726,0.018073765731328833,0.809,0.29729021098716524,0.13443870622454246
50,2000,0.7,high,strong,No Caliper,inf,600.763,1.0,0.33600364547327405,0.04201226279294934,0.21360724962608899,1.3492237941746497,0.1147413962342353,0.8492237941746495,0.8492237941746495,0.7430249714313102,0.0,0.36585760862768374,0.8619889624764984
51,2000,0.7,medium,weak,ACS-Balance,0.5524499999999999,530.272,0.8844359507240206,0.08957772743258785,0.007508049178938677,0.04980999469373667,0.5497937031693343,0.06382407895998088,0.04979370316933436,0.06560982375457027,0.010557774164397408,0.885,0.2486078413455053,0.10275102999190523
51,2000,0.7,medium,weak,ACS-Knee,0.6196,535.755,0.8934134120708491,0.11737558294532506,0.09339614552293102,0.07049110151822763,0.5718803446548665,0.09869553444216313,0.0718803446548665,0.09223998963730487,0.018900884213934512,0.726,0.248336149246794,0.13748048666605203
51,2000,0.7,medium,weak,ACS-Weighted,0.9361499999999999,569.255,0.9493549181801769,0.17065146806378093,0.042633295214122055,0.10888409098335687,0.6237975790477144,0.06686887185028895,0.12379757904771437,0.12546574796315452,0.02355172904735462,0.484,0.24070429957889708,0.15346572596952918
51,2000,0.7,medium,weak,Fixed-0.1,0.1,495.02,0.825699649135424,0.050485253063263125,0.017675048967486534,0.025024846599475188,0.5011697880968281,0.06511271293684268,0.001169788096828165,0.051952982198381535,0.008523347433629948,0.95,0.25710907751689543,0.09232197698072733
51,2000,0.7,medium,weak,Fixed-0.2,0.2,500.448,0.8347544510987802,0.05223849589740897,0.01783360784089275,0.025162170874036112,0.5067861344178589,0.06447505667615973,0.006786134417858877,0.05162713432552587,0.008437289987255995,0.951,0.2556579922392043,0.09185472218267275
51,2000,0.7,medium,weak,Fixed-0.5,0.5,524.91,0.8755291598380772,0.08243118022429355,0.016769687854170476,0.04191476465656763,0.5413009785546467,0.06275772015483838,0.04130097855464673,0.06029694397106618,0.009685288125299868,0.911,0.24974447618576812,0.09841386144898424
51,2000,0.7,medium,weak,No Caliper,inf,599.684,1.0,0.5473688469672607,0.04408532516517111,0.3706728882372385,0.9308777444534417,0.06435194826891956,0.43087774445344174,0.43087774445344174,0.19368794465627015,0.0,0.24501506708849258,0.4400999257626274
52,2000,0.7,medium,strong,ACS-Balance,0.5534,529.453,0.8844471859886879,0.08951028135787313,0.007485365366788605,0.04926361944467232,0.6710527672165519,0.07673401126862958,0.17105276721655194,0.17273933442968464,0.041445494596554604,0.398,0.3115494203183692,0.2035816656689757
52,2000,0.7,medium,strong,ACS-Knee,0.60995,534.084,0.8921628790313804,0.11597145794552027,0.09291233400693523,0.069200747553296,0.738308651212195,0.2772931407945059,0.23830865121219502,0.2487483672873467,0.14002690647286165,0.576,0.3144453472176937,0.3742016922367691
52,2000,0.7,medium,strong,ACS-Weighted,0.9327000000000001,568.054,0.9488369417627505,0.1698052438691894,0.040479865479705106,0.10823098332770213,0.9111772938587885,0.12039720333531685,0.41117729385878854,0.41121913798963555,0.18971782540133023,0.02,0.30823201805733047,0.4355660976262159
52,2000,0.7,medium,strong,Fixed-0.1,0.1,494.456,0.8260525280591374,0.05013158209164518,0.017739981354801846,0.024537128078844478,0.5063280347517176,0.06695276940348542,0.006328034751717583,0.05359183485224796,0.011141191109387187,0.977,0.3193513238827899,0.10555184086214313
52,2000,0.7,medium,strong,Fixed-0.2,0.2,499.8,0.834982361351148,0.0515385613847192,0.017223306298619376,0.024866362618497,0.5244233782337645,0.06807102007959676,0.024423378233764573,0.05784566999749251,0.011778995221061484,0.963,0.3176742789789737,0.10853107951670564
52,2000,0.7,medium,strong,Fixed-0.5,0.5,524.048,0.875470718510777,0.08238930045353743,0.016801568905616408,0.041507076464482665,0.6417937579691073,0.0666943318134229,0.14179375796910734,0.14277435880072512,0.030890169698826898,0.569,0.31245460841472833,0.17575599477351234
52,2000,0.7,medium,strong,No Caliper,inf,598.763,1.0,0.5447582077423355,0.040806322756412695,0.37054898125399705,1.947294212842807,0.1055871344843344,1.447294212842807,1.447294212842807,2.1154871456826876,0.0,0.3863912479401252,1.4544714317176146
53,2000,0.7,low,weak,ACS-Balance,0.43255,422.94,0.7048020919513193,0.09050155281876025,0.007186303378224674,0.04916341729498125,0.5449232537180851,0.07088932963250508,0.04492325371808516,0.06725340519777251,0.012055023617439296,0.91,0.2781976919615653,0.10979537156656147
53,2000,0.7,low,weak,ACS-Knee,0.71725,468.918,0.7816878572933844,0.18637920572308717,0.15462613781461435,0.11775332727564501,0.6227691717286112,0.14966220021729715,0.12276917172861126,0.1458068089519527,0.04212356144221592,0.615,0.2677490324243157,0.20524025297737264
53,2000,0.7,low,weak,ACS-Weighted,1.1545999999999998,543.036,0.9046663223810196,0.29624614672801686,0.09045662712316692,0.19924456435113955,0.7220536280078663,0.09262423476450923,0.22205362800786635,0.22208210835865808,0.06186175649236663,0.156,0.2476922349097179,0.2487202374001091
53,2000,0.7,low,weak,Fixed-0.1,0.1,383.989,0.6399157183351037,0.060749455545032964,0.022070506710659073,0.0293330122305702,0.5014198472178606,0.07540164657166717,0.001419847217860585,0.060082351675741975,0.011192750295517305,0.953,0.2916459518588277,0.10579579526388232
53,2000,0.7,low,weak,Fixed-0.2,0.2,392.322,0.6538047277039416,0.06259730530229683,0.02087440644494948,0.03023373287818632,0.5093466821268607,0.07407339664156726,0.009346682126860675,0.059162778877727064,0.01096415203433045,0.944,0.28856120180274947,0.10470984688333017
53,2000,0.7,low,weak,Fixed-0.5,0.5,433.056,0.721688280539946,0.1075167987303095,0.01924293462704359,0.05657099154621529,0.5572705184492392,0.06941093923201379,0.05727051844923928,0.07266854788514533,0.0129949170542889,0.884,0.2750188799790277,0.11399525013915668
53,2000,0.7,low,weak,No Caliper,inf,600.259,1.0,0.7202497618590931,0.04278366371476306,0.4972219898845822,1.0708388613299216,0.0649639579247179,0.5708388613299218,0.5708388613299217,0.33397420109288284,0.0,0.24519954719264517,0.577905010441061
54,2000,0.7,low,strong,ACS-Balance,0.4279,422.796,0.7051856725231068,0.09031290847053972,0.007329399726637701,0.04914524137795915,0.6524888752764401,0.08661353653956293,0.15248887527644006,0.15629403502385444,0.038569418351025245,0.571,0.3472973146750262,0.19639098337506547
54,2000,0.7,low,strong,ACS-Knee,0.70405,467.16,0.779482368555629,0.18310002027432243,0.15366541026292588,0.1147504625000081,0.9034459594650459,0.441972032798365,0.40344595946504586,0.4118442938613198,0.3654405577524882,0.523,0.3403398068246115,0.6045167969150966
54,2000,0.7,low,strong,ACS-Weighted,1.16125,543.788,0.9067978899626183,0.2981084525032185,0.09320190244738848,0.20066267656193512,1.2507561123756623,0.2541261551400504,0.7507561123756622,0.7507561123756622,0.6348506574578082,0.002,0.3213416491264779,0.7967751611702063
54,2000,0.7,low,strong,Fixed-0.1,0.1,384.62,0.6415269770283161,0.05989059351378789,0.021316562563770805,0.02988127984278738,0.5085507332539718,0.07891269618500169,0.008550733253971814,0.06293092996410529,0.01475469825446791,0.975,0.3612978931431892,0.12146891888243638
54,2000,0.7,low,strong,Fixed-0.2,0.2,392.8,0.6551716236155744,0.0628092756632727,0.02064447272027772,0.03028218041029964,0.5348503456114275,0.07693648863671834,0.034850345611427545,0.06680075340207745,0.015413418068325925,0.962,0.3575220275669779,0.12415078762668373
54,2000,0.7,low,strong,Fixed-0.5,0.5,433.601,0.7232199860681499,0.10830011872872403,0.0214544941635882,0.05671833582861138,0.6969572470807949,0.07537801494615413,0.19695724708079487,0.19726697062226226,0.052120307425525564,0.367,0.34353145389966033,0.2282987240996444
54,2000,0.7,low,strong,No Caliper,inf,599.732,1.0,0.7203383926196272,0.04404998775096617,0.4973496510928084,2.4129545441078455,0.10624479815035007,1.9129545441078455,1.9129545441078453,3.680380737420825,0.0,0.3868366492108283,1.9184318433087022
